station,event1,event2,Δτl,Δτc,Δτr,Δτr2,ccl,ccc,ccr,Δτ,Δτp,cs,x1,x2,Δτ2,n1,n2
H11N3,2015-12-15T22:41:36.38,2016-10-24T05:42:20.45,"[2.3497905449610625, 2.3935483730751828]","[2.7403272466837443, 2.6617766295023286]","[3.125410833955914, 2.9272341594985565]","[3.4914281663227946, 3.477155075171457]","[0.672296834856734, 0.5807850187700666]","[0.6911835741534982, 0.47744386251116966]","[0.4264557942488355, 0.2468255489801229]",2.3497905449610625,2.2116929165465105,1,0.5286343301372338,0.07855061718141565,2.3935483730751828,0.008035078116273908,0.004014347620517444
H11N3,2015-12-15T22:41:36.38,2017-08-06T17:55:48.2,"[0.2489496786212018, 0.40877364101499214]","[0.6424246716441512, 0.6849254460065114]","[1.034469585673357, 0.9616336992271587]","[1.4221122388653173, 1.2376949570970015]","[0.43340708295933633, 0.4553066248310719]","[0.6975901223705576, 0.6334065498042133]","[0.6307674908646512, 0.5816599700437033]",0.6424246716441512,0.6077056190771968,2,0.0347190525669544,-0.042500774362360216,0.6849254460065114,0.011011676712667007,0.010711261992107923
H11N3,2015-12-15T22:41:36.38,2018-07-02T11:47:04.2,"[0.08629065360403526, 0.32061495228061304]","[0.4921208793183295, 0.5827726137778556]","[0.8874062603228925, 0.853688533329469]","[1.273468853289971, 1.1287211016158945]","[0.3921981224933718, 0.23654084076414]","[0.6720396634470673, 0.3365925107681875]","[0.661395478844143, 0.32657216397880795]",0.4921208793183295,0.1943939320753734,2,0.2977269472429561,-0.09065173445952612,0.5827726137778556,-0.009695224214166243,-0.004354292328779097
H11N3,2015-12-31T18:53:18.29,2016-09-09T04:47:04.68,"[-0.4117564858383204, -0.29161537519979913]","[-0.02398376506079921, -0.0063938675498029915]","[0.3657713392694099, 0.27392174692556426]","[0.7688165461924884, 0.5481373711659411]","[0.4153730066533974, 0.27733875759768634]","[0.6348092753278174, 0.4268493855423628]","[0.5804187062718719, 0.4007698506324006]",-0.02398376506079921,-0.15574178670236097,2,0.13175802164156175,-0.017589897510996218,-0.0063938675498029915,0.0022436952803999467,-0.0023589429137201683
H11N3,2015-12-31T18:53:18.29,2018-10-22T23:44:17.78,"[0.5360897626726242, 0.5697204096889728]","[0.9189208950626938, 0.8478261615611815]","[1.3004275628341213, 1.1104395893755916]","[1.7118801775236416, 1.5824741454675337]","[0.6286291800064749, 0.5062909296250275]","[0.6353921806220295, 0.38211504797600776]","[0.3811282979456372, 0.10662690557525473]",0.5360897626726242,0.3478053551179149,1,0.5711155399447789,0.0710947335015123,0.5697204096889728,0.012028068141864523,0.0023589429137200746
H11N3,2016-01-10T17:08:25.72,2018-10-22T23:44:17.78,"[-0.2822621357891202, -0.25100800531722955]","[0.09008370145932654, 0.03290468821805899]","[0.4607153672420462, 0.35889658354650983]","[1.0280754110258639, 1.0341600688538135]","[0.6050928652216832, 0.6543316176843965]","[0.6497865354022292, 0.4670313332072186]","[0.36928737174764964, 0.13079918871270127]",-0.2822621357891202,-0.44438698757834505,1,0.5344706890376716,0.05717901324126755,-0.25100800531722955,-0.0011378339126314474,0.0
H11N3,2016-01-14T19:28:53.52,2018-12-12T08:49:55.75,"[-1.2518433628143275, -1.1692828530870771]","[-0.8864105886644389, -0.8603927916378633]","[-0.5228992536107306, -0.5305151091582037]","[-0.16786254469609865, -0.22347820092972662]","[0.47947700216578293, 0.3405348583664387]","[0.6509472317788655, 0.3694733028436625]","[0.5677382458554144, 0.4295753517388489]",-0.8864105886644389,-0.6974392261780351,2,-0.18897136248640378,-0.026017797026575584,-0.8603927916378633,0.002399888301561348,-0.00016174825853187969
H11N3,2016-01-27T20:45:29.3,2018-11-09T22:03:25.87,"[0.60202227333913, 0.6714511557638437]","[0.985446863690585, 0.9640084448766452]","[1.3728195902893594, 1.2584537418340662]","[1.8389193190222362, 1.9773073696208592]","[0.7523462038925133, 0.6429550827133521]","[0.8410406113485609, 0.7485587886549122]","[0.5315488431716936, 0.49873597309738643]",0.985446863690585,1.0269803896970426,2,-0.041533526006457655,0.02143841881393982,0.9640084448766452,0.026999338917978344,-3.3306690738754696e-16
H11N3,2016-02-02T18:12:40.29,2018-04-11T19:09:13.98,"[-1.3897805095303415, -1.2552613968449617]","[-1.0232769460443703, -0.9843431034575046]","[-0.6527514090018696, -0.7038454162092889]","[-0.28207947016150065, -0.42187239779744584]","[0.6268290582044643, 0.22858326218298392]","[0.8024059476643475, 0.599134758357098]","[0.7542942734544347, 0.6220814065341522]",-1.0232769460443703,-1.2373375984657367,2,0.2140606524213664,-0.03893384258686561,-0.9843431034575046,-0.0026758414444980616,0.0
H11N3,2016-02-04T16:00:37.91,2018-08-16T07:25:15.13,"[-0.5837831042441696, -0.5032739898040116]","[-0.21384620439694335, -0.23371997644748982]","[0.15770557986559794, 0.031386443365624406]","[0.5233065368330667, 0.5382306912935012]","[0.7055439921488104, 0.643887339712781]","[0.8695804360570728, 0.7790257767370159]","[0.6808665545150242, 0.5981437019461311]",-0.21384620439694335,-0.11519074800816054,2,-0.09865545638878281,0.019873772050546468,-0.23371997644748982,0.020246209089146594,0.0019118971659622952
H11N3,2016-02-04T16:00:37.91,2020-10-26T22:42:41.05,"[-0.08324075745005757, 0.020949440780589745]","[0.2853440038588849, 0.29390722599030233]","[0.6590538716379601, 0.565606045218604]","[1.0420492838448614, 0.8306490684582983]","[0.521495498378151, 0.577579537169097]","[0.7707962099188316, 0.7735308105766353]","[0.619712018962144, 0.6492107504587847]",0.2853440038588849,-0.026358354924810257,2,0.3117023587836952,-0.008563222131417414,0.29390722599030233,0.00426330755076576,-0.0065314849364675465
H11N3,2016-02-04T16:00:37.91,2021-03-17T14:48:33.45,"[-0.7646630524112362, -0.675467275771351]","[-0.39094863646877337, -0.4054570423663122]","[-0.015476527951656757, -0.1351440717656648]","[0.35141866868449184, 0.13224152830810357]","[0.6401855501924812, 0.6142968713694111]","[0.7584538104032397, 0.7454643207709492]","[0.4733105596667283, 0.5826399154826859]",-0.39094863646877337,-0.40735654956053435,2,0.016407913091760984,0.014508405897538823,-0.4054570423663122,0.006062026473384108,-0.0017171856894006576
H11N3,2016-02-25T02:43:51.74,2017-09-25T08:03:23.9,"[-1.4296145731844918, -1.3667365306482948]","[-1.038976455826444, -1.0847070067827123]","[-0.6577490277301119, -0.8095325185758866]","[-0.025293058077427148, -0.05616091552489701]","[0.6460381274369618, 0.46184491909955283]","[0.6516348943337572, 0.467179766723233]","[0.28228862484268824, 0.2973412442072381]",-1.4296145731844918,-1.6113021490407033,1,0.5723256932142593,0.04573055095626821,-1.3667365306482948,0.010351352969240724,0.00303076397634805
H11N3,2016-02-25T02:43:51.74,2018-09-03T03:01:51.5,"[-2.321401053744182, -2.2076364602404386]","[-1.927997798739223, -1.925169495180022]","[-1.5295968372357318, -1.6358057043970224]","[-1.062015532927944, -1.3349631461037603]","[0.6215247593619011, 0.24788081564320355]","[0.70432679496865, 0.343204053467861]","[0.41873091900091425, 0.3003152962130746]",-1.927997798739223,-1.784137159155538,2,-0.143860639583685,-0.00282830355920094,-1.925169495180022,0.001934627109660747,0.0009428046467923057
H11N3,2016-02-27T11:05:11.51,2019-05-27T06:02:56.62,"[0.8730534739542242, 0.948921625572443]","[1.2736082808272047, 1.2260065090048944]","[1.674515433149601, 1.5025098695940262]","[2.0757872323719866, 2.109220947404933]","[0.5829404719181344, 0.3182209871051611]","[0.6118082938496109, 0.33721588515044115]","[0.48483965102382653, 0.23890307443211606]",0.8730534739542242,0.5846467676323005,1,0.6889615131949042,0.04760177182231029,0.948921625572443,0.002505960340023483,-0.0071462861140308975
H11N3,2016-03-13T08:44:10.19,2017-07-28T22:25:11.01,"[0.7816410715947094, 0.8311745546450323]","[1.15624115337067, 1.134886025710813]","[1.5358859005280812, 1.4406052859444824]","[1.9082007434801276, 1.9683336734607118]","[0.7201614797215669, 0.5184934895488167]","[0.8858730892306684, 0.5149397785094467]","[0.7439942234056596, 0.3952931502292378]",1.15624115337067,1.038864745214883,2,0.1173764081557871,0.02135512765985692,1.134886025710813,0.0087094317466474,-0.004064067579760522
H11N3,2016-03-23T07:56:22.73,2017-11-25T11:36:41.94,"[-0.003664884593226691, 0.07913702047614027]","[0.3605488713949274, 0.36625660762885637]","[0.7251867087556966, 0.652604088180926]","[1.080522484205846, 0.9392132792582596]","[0.5267222317439005, 0.4625837589976714]","[0.7256122138458008, 0.525358000927063]","[0.630440699000542, 0.38962642902080163]",0.3605488713949274,0.15631204108898133,2,0.20423683030594608,-0.005707736233928951,0.36625660762885637,0.004479074573532915,0.0
H11N3,2016-04-02T05:27:16.3,2016-04-27T07:49:07.18,"[1.0812595716697337, 1.1957109478781793]","[1.4756318456227455, 1.4970841191202953]","[1.8639599776052502, 1.7910008035505014]","[2.2483677659960803, 2.0739242200242156]","[0.4043099808261626, 0.2547701824682415]","[0.674676383647372, 0.3077921576117838]","[0.5830635522020176, 0.2440651481119633]",1.4756318456227455,1.323992671549878,2,0.15163917407286753,-0.021452273497549745,1.4970841191202953,0.004160078816300317,0.0
H11N3,2016-04-12T00:02:42.17,2016-04-19T05:55:13.08,"[-7.777479108136787, -7.701835911238268]","[-7.417624185181227, -7.406207560831292]","[-7.052267329627379, -7.090587717063633]","[-6.690804246598397, -6.772302488533858]","[0.5320307332240299, 0.3157968062214207]","[0.6736387575748156, 0.3952663924062195]","[0.6694118938550713, 0.3042741007229286]",-7.052267329627379,-6.882216712998469,3,-0.535407472182758,-0.011416624349934956,-7.090587717063633,-0.03849547613280979,-0.021952259366327276
H11N3,2016-04-12T00:02:42.17,2016-07-31T16:35:03.05,"[-8.455484720865684, -8.395193408631792]","[-8.088740569913249, -8.105261012303624]","[-7.724502335944043, -7.771880618393605]","[-7.379859193483632, -7.460696026092637]","[0.5558301910104724, 0.394192938351546]","[0.6067752031424346, 0.3597439877869588]","[0.4578694529877247, 0.21992000020701588]",-8.088740569913249,-8.244769505334421,2,0.15602893542117258,0.016520442390374868,-8.105261012303624,-0.04469292723399043,-0.02867110377873061
H11N3,2016-04-12T00:02:42.17,2017-07-31T04:20:12.58,"[-8.830491980024112, -8.744843811570187]","[-8.463871660749744, -8.467926867596862]","[-8.096759131008177, -8.187779593114541]","[-7.738055863620883, -7.888504769488694]","[0.6326130361954931, 0.3309301555188876]","[0.7418013705774709, 0.5429815198359762]","[0.603039773174007, 0.3928212326931249]",-8.463871660749744,-8.318528338126628,2,-0.14534332262311622,0.004055206847118242,-8.467926867596862,-0.006979205255200682,0.0
H11N3,2016-04-17T23:24:17.69,2018-05-05T06:43:32.48,"[-2.341529652727739, -2.3122024398855627]","[-1.9729912293280374, -2.009370337756566]","[-1.602248831222191, -1.6898510583630781]","[-1.2320592493274942, -1.358568141957155]","[0.5941388508719423, 0.5386267104531293]","[0.6294007749389449, 0.48498954590724]","[0.3801631730960039, 0.3236652932834267]",-1.602248831222191,-0.7070552901965143,3,-1.265935939131523,0.03637910842852854,-1.6898510583630781,-0.020905486678892915,0.0
H11N3,2016-04-19T05:55:13.08,2016-07-31T16:35:03.05,"[-1.417099631470711, -1.2686182581310657]","[-1.034329625404195, -0.9831876066667323]","[-0.6531084449876609, -0.6985236008203789]","[-0.2768295002915556, -0.40558301374113054]","[0.4834017828183397, 0.2714255730204226]","[0.7049315282830427, 0.5253208167086338]","[0.682013105957047, 0.5029516618552415]",-1.034329625404195,-1.3625527923359524,2,0.32822316693175746,-0.0511420187374626,-0.9831876066667323,-0.004053836219505946,-0.004575229530728864
H11N3,2016-04-19T05:55:13.08,2016-10-24T05:42:20.45,"[0.49547906597001173, 0.6140848158181745]","[0.8744584767022332, 0.8937219962297016]","[1.2559385637707172, 1.1750725180910921]","[1.6319002149298043, 1.4526371064201609]","[0.5505936281488825, 0.2570475619055844]","[0.6337177237771291, 0.43662967914807665]","[0.43409971949150916, 0.42658048307353]",0.8744584767022332,0.8366768018517616,2,0.03778167485047157,-0.01926351952746841,0.8937219962297016,-0.001429392949368169,-0.008265864172268267
H11N3,2016-04-19T05:55:13.08,2016-11-12T15:46:11.45,"[-1.6409660228919207, -1.5408200696938332]","[-1.2583147732073456, -1.265374446481617]","[-0.8800122748263554, -0.9885727030397556]","[-0.514073643154263, -0.5538321984372839]","[0.5413856564851147, 0.45966694997376156]","[0.730518038519729, 0.5054856486469541]","[0.6149308768226882, 0.2142681156971554]",-1.2583147732073456,-1.1675406116124836,2,-0.09077416159486207,0.007059673274271372,-1.265374446481617,-0.0011621287312306716,0.000829945271792143
H11N3,2016-04-19T05:55:13.08,2017-08-06T17:55:48.2,"[-1.229504765866868, -1.159577611176206]","[-0.8468052290729009, -0.8405103555608358]","[-0.4625305544725057, -0.5440854068869039]","[-0.0781896677490238, -0.2495157805841207]","[0.6492101670248591, 0.25389692156095717]","[0.7120631501490183, 0.4287190880302598]","[0.445019194542703, 0.4799077483075151]",-0.8468052290729009,-0.767310495617552,2,-0.07949473345534885,-0.006294873512065147,-0.8405103555608358,-0.012350626811198029,-0.015466782258900635
H11N3,2016-04-19T17:37:44.85,2018-05-10T10:21:45.85,"[-1.9012528044866233, -1.8352943774995614]","[-1.5280749719177917, -1.5369143550266877]","[-1.1559725567483368, -1.2429598309969878]","[-0.785059558037859, -0.7873083278609564]","[0.45929802624452576, 0.33949796316605707]","[0.6275361483561981, 0.3106874059084198]","[0.6001956083220498, 0.18217573863282868]",-1.5280749719177917,-1.6568942057133627,2,0.12881923379557092,0.008839383108895982,-1.5369143550266877,-0.005621669839760202,0.0010643760787167889
H11N3,2016-04-19T17:37:44.85,2020-12-01T17:11:55.05,"[-1.695909407261194, -1.6315607757531414]","[-1.3178875273128154, -1.3421378650451354]","[-0.9399409978044234, -1.0552261784351615]","[-0.5630365976466261, -0.7758101837895286]","[0.5010409497150223, 0.5691476951722648]","[0.6714490563609963, 0.5325953820938818]","[0.5821302045395296, 0.37864188682819677]",-1.3178875273128154,-1.2225857191999918,2,-0.09530180811282363,0.024250337732319993,-1.3421378650451354,-0.003629727421511797,0.0007674027578634668
H11N3,2016-04-24T21:51:22.54,2016-08-13T08:49:41.24,"[-1.1233360357741973, -1.0312315887145214]","[-0.7532007143633482, -0.7361700766284484]","[-0.37674957474801385, -0.4374844960654254]","[0.00026274142729890127, -0.13840830024405462]","[0.47122289782266186, 0.417543243150732]","[0.733168290468371, 0.5226407548679344]","[0.6954403821931074, 0.46935416404988684]",-0.7532007143633482,-1.0324856291277993,2,0.27928491476445105,-0.01703063773489988,-0.7361700766284484,-0.004631749184116241,-0.004092830757387311
H11N3,2016-04-24T21:51:22.54,2017-04-25T18:12:38.38,"[-1.1620982934525736, -1.1008948432230108]","[-0.779249880827779, -0.8038463787088657]","[-0.39409670598872404, -0.5026637793116233]","[-0.01188920144559475, 0.0674909599343178]","[0.6982087172269017, 0.2847630255125444]","[0.7618226085381345, 0.31513967104867774]","[0.5927137251556364, 0.255656318921332]",-1.1620982934525736,-1.4914804496312597,1,0.7122305688034807,0.024596497881086643,-1.1008948432230108,0.0394426179614249,-0.007295821722250295
H11N3,2016-04-24T21:51:22.54,2017-08-07T22:35:14.81,"[-1.912223831468784, -1.8171847852560965]","[-1.531766513645248, -1.5061200783406652]","[-1.1503167789671755, -1.2095468207040645]","[-0.7758867622717729, -0.9007721129004216]","[0.6214012983145782, 0.21104670895887329]","[0.8307651896664735, 0.4100221215966486]","[0.7241328629873455, 0.3963765542214208]",-1.531766513645248,-1.5090230295474083,2,-0.022743484097839772,-0.025646435304582882,-1.5061200783406652,0.008613663714924558,-7.82038641797822e-5
H11N3,2016-04-24T21:51:22.54,2018-01-07T02:23:11.64,"[-1.8378201806866676, -1.7169028626088882]","[-1.4626760220964234, -1.417022203561646]","[-1.0846941886080084, -1.1188632189522911]","[-0.708305103681914, -0.8176854950312913]","[0.5338319257466859, 0.2242873099846566]","[0.7685912703807172, 0.40694605915356447]","[0.7150668872382709, 0.4574116711682767]",-1.4626760220964234,-1.645604358618177,2,0.18292833652175355,-0.04565381853477746,-1.417022203561646,0.021485065938083414,-0.0010891006324180719
H11N3,2016-04-24T21:51:22.54,2019-03-06T18:43:45.28,"[-0.5752556129619352, -0.429784229021955]","[-0.20365922101887246, -0.14664845746358546]","[0.17140708306962896, 0.13810175185661397]","[0.5462882674786506, 0.4250759547384352]","[0.5151186144386587, 0.16923556715730276]","[0.7280713799742361, 0.5093889960371752]","[0.7219598773973044, 0.6150913634718199]",-0.20365922101887246,-0.5250701545800528,2,0.32141093356118033,-0.057010763555287,-0.14664845746358546,0.0006512054578568793,0.004383872110199749
H11N3,2016-04-24T22:43:47.0,2016-09-27T05:42:37.11,"[-0.26422150205328254, -0.10287481073537026]","[0.12098010115755436, 0.16892100394573253]","[0.506935311543976, 0.4458804358833418]","[0.8787459724728314, 0.7325994848653458]","[0.44490118802658035, 0.492519881283662]","[0.6931451740225303, 0.5880442813612152]","[0.551604937143844, 0.5040595926374019]",0.12098010115755436,-0.028732100687505424,2,0.1497122018450598,-0.04794090278817817,0.16892100394573253,-0.01710129087283349,-5.551115123125783e-17
H11N3,2016-04-26T10:21:46.87,2017-09-13T07:13:41.23,"[-0.1092000948623378, -0.08682303344861557]","[0.264563336362331, 0.19857933002230688]","[0.6446758846211069, 0.5580797933066448]","[1.0686777186490817, 0.8737068521860458]","[0.6832598481698577, 0.5520224122484985]","[0.6981153178337786, 0.4445471567129554]","[0.44438853572280196, 0.13808312200276088]",-0.1092000948623378,-0.3300231547952675,1,0.5945864911575984,0.0659840063400241,-0.08682303344861557,0.007346675906942365,-0.0007802830815723666
H11N3,2016-05-03T10:54:51.94,2017-11-14T16:51:32.23,"[-0.5461824710227071, -0.4751232349620355]","[-0.17648950181413575, -0.1977107037359339]","[0.20049403848546074, 0.07095408799909089]","[0.5740230076240005, 0.5451749320104483]","[0.4340522365132162, 0.44260922971502736]","[0.6560306066580253, 0.48664529023421915]","[0.6054515438247435, 0.28262645434450606]",-0.17648950181413575,-0.27338446000560324,2,0.09689495819146748,0.02122120192179816,-0.1977107037359339,-0.008968241446541375,0.0
H11N3,2016-05-16T03:11:43.97,2017-08-04T22:55:18.61,"[-0.8948931019380789, -0.8220408286388801]","[-0.5259797024566925, -0.5154337260940577]","[-0.15940743690022205, -0.18441227666457052]","[0.18905053860040893, 0.14404603035285612]","[0.5445051017990341, 0.31160678200216646]","[0.7192162536642301, 0.36728794946220716]","[0.5834589855286594, 0.31790935962437994]",-0.5259797024566925,-0.2403397024199668,2,-0.2856400000367256,-0.010545976362634768,-0.5154337260940577,-0.015279590783547015,0.0007762003542500784
H11N3,2016-05-16T03:11:43.97,2018-04-28T11:27:03.15,"[-1.1490785053743546, -1.041366945055077]","[-0.787133794426396, -0.7602941033542913]","[-0.4182258113772429, -0.4771486695829073]","[-0.054725010697001815, -0.19225162149911676]","[0.4432546996867572, 0.5520385244283001]","[0.6954219222269978, 0.7639662981539336]","[0.6928576493317546, 0.6442439789281278]",-0.4182258113772429,0.0770352673543227,3,-0.8641690617807187,-0.02683969107210471,-0.4771486695829073,-0.01055385773150258,-0.0010751035876422899
H11N3,2016-05-16T21:55:04.81,2016-05-16T21:57:32.63,"[0.5102146795118427, 0.5890351891008112]","[0.8763708356324467, 0.8691577483426977]","[1.2450459608500166, 1.147902515191994]","[1.6166370560662686, 1.418427768102149]","[0.6332576005506574, 0.6714372219677965]","[0.7930082610172345, 0.806099281444843]","[0.6618124021640294, 0.6147613364873679]",0.8763708356324467,0.9342344519089509,2,-0.05786361627650427,0.0072130872897490095,0.8691577483426977,-0.055905940906711415,0.0
H11N3,2016-06-22T03:41:15.68,2018-04-28T02:12:25.6,"[-1.202236006568202, -1.0980950399856158]","[-0.821217718547155, -0.8202426253183321]","[-0.4427439369439994, -0.5451586402224059]","[-0.06728414187121123, -0.2806064591050873]","[0.6342437397456279, 0.4904891007840396]","[0.8097448422859721, 0.6147357315242081]","[0.6812831221595964, 0.49445845694171675]",-0.821217718547155,-0.604888492213782,2,-0.21632922633337293,-0.000975093228822832,-0.8202426253183321,-0.015085588522084414,0.0
H11N3,2016-06-22T11:27:05.25,2016-06-25T11:07:29.78,"[0.515195853334453, 0.6086390396505927]","[0.8903422717023469, 0.8857172656704676]","[1.2701230244421617, 1.1694007491120677]","[1.661322865812345, 1.4606363678463048]","[0.6019742958770151, 0.4805611926379887]","[0.6328403785268596, 0.6676952459532111]","[0.4522097410532503, 0.5632620626090342]",0.8903422717023469,0.9335821692177559,2,-0.04323989751540902,0.00462500603187932,0.8857172656704676,0.006236345106595542,0.0
H11N3,2016-06-29T02:35:29.45,2017-10-15T10:43:08.1,"[-0.634687533981372, -0.5217091693624286]","[-0.26166595227145717, -0.25368255515996807]","[0.11205088434328335, 0.016943383320887007]","[0.4755009906712432, 0.27898629724572604]","[0.6347271476690084, 0.6495011642592349]","[0.8226416239540904, 0.711407079802336]","[0.7163327670822793, 0.4903549804893357]",-0.26166595227145717,-0.31383112166959265,2,0.05216516939813548,-0.007983397111489099,-0.25368255515996807,0.004149678833825277,0.0017837322307039383
H11N3,2016-06-29T02:35:29.45,2019-01-19T05:22:00.7,"[0.07000313382081245, 0.16098972799645986]","[0.4460930634508645, 0.427201712317662]","[0.8169755758997302, 0.6890290313902684]","[1.173097095803684, 1.17020099409154]","[0.6385873707780984, 0.7089378817148809]","[0.7808740698711648, 0.7133865501682275]","[0.6124015517430749, 0.4545154892753475]",0.4460930634508645,0.7651057336241359,2,-0.3190126701732714,0.018891351133202505,0.427201712317662,-0.0014695296357311594,-0.0007120070864907735
H11N3,2016-06-29T02:35:29.45,2020-04-13T21:35:50.01,"[0.4497966239328942, 0.5293431846261384]","[0.8279278229953593, 0.7953303306801037]","[1.2005844580562948, 1.0586934833898982]","[1.5586802109631912, 1.5704465581713563]","[0.6422715148522806, 0.5093767291158193]","[0.7117784080150966, 0.6027084539562297]","[0.5273039047772387, 0.45569531844685046]",0.4497966239328942,0.0970448626171926,1,0.7308829603781667,0.03259749231525555,0.5293431846261384,0.012113093222052618,-0.0006380885172840856
H11N3,2016-07-03T09:06:01.44,2017-09-13T07:13:41.23,"[-0.8399948914043027, -0.7330116757704033]","[-0.4458083527051405, -0.4256358674819651]","[-0.0679481190377238, -0.09215838702368165]","[0.30263431452225714, 0.20231559852825504]","[0.3445473112235802, 0.44880987382547427]","[0.6110721497547467, 0.33086064486165023]","[0.5337941213929814, 0.38789403080301593]",-0.4458083527051405,-0.25323979146355685,2,-0.19256856124158367,-0.02017248522317544,-0.4256358674819651,0.0068951834338107365,-0.0015750977346060124
H11N3,2016-07-03T09:06:01.44,2020-04-29T09:25:32.91,"[-0.04102864695101446, 0.040090870305274015]","[0.3247946193831081, 0.3364187455180901]","[0.692285335412125, 0.6287058405292617]","[1.0576358430843111, 0.9224439904970606]","[0.544466401765653, 0.3610589150958985]","[0.6792847628328582, 0.537084710095541]","[0.4729736158972303, 0.5374282893119282]",0.3247946193831081,0.35219154634837635,2,-0.027396926965268242,-0.011624126134981982,0.3364187455180901,0.013829346316843405,-0.0017010291743786432
H11N3,2016-07-08T04:03:37.17,2020-10-03T13:12:45.5,"[-1.444386456092886, -1.3223929624574926]","[-1.0665381030169026, -1.0436805022064088]","[-0.6927306484821893, -0.7624924086976316]","[-0.318751369703112, -0.47667590740992577]","[0.46829067481673065, 0.5912152715087993]","[0.7508775965414488, 0.6767832369829755]","[0.7081088063158806, 0.5377177505970869]",-0.6927306484821893,-0.4150461501899365,3,-0.651491952826966,-0.022857600810493706,-0.7624924086976316,0.037669321617346485,0.007486820754080581
H11N3,2016-07-12T03:01:22.18,2017-03-06T15:39:55.45,"[-1.9075107725872562, -1.7859810209500353]","[-1.543013130399847, -1.5074156929364655]","[-1.178613163346927, -1.2212007690535167]","[-0.8259442290216139, -0.9272898083462994]","[0.5428983601627652, 0.38032073721550425]","[0.7699719836340718, 0.585456763307047]","[0.70168038998837, 0.5270111583764793]",-1.178613163346927,-0.626354680860246,3,-0.9166584495396011,-0.03559743746338162,-1.2212007690535167,-0.0386043604482913,-0.003101440726603011
H11N3,2016-07-12T03:01:22.18,2020-06-12T15:54:00.04,"[-1.8381444752670044, -1.7735684055247105]","[-1.474388776037506, -1.491342665913557]","[-1.1069462934043623, -1.2120962334764271]","[-0.75307917030875, -0.9467246771148553]","[0.5353740882419236, 0.4651405649062179]","[0.6557202505002644, 0.5387778667826317]","[0.4769089797606352, 0.4372143512041278]",-1.1069462934043623,-0.4407510899525397,3,-1.0336376860849663,0.016953889876050843,-1.2120962334764271,-0.028677931945299884,0.0
H11N3,2016-07-19T07:27:57.09,2018-09-19T00:01:36.3,"[0.2505688375718386, 0.31937088640837913]","[0.6169580378430367, 0.6047302695098976]","[0.9793177928709463, 0.889408511091074]","[1.328967129445499, 1.3425879988306055]","[0.8465026161489203, 0.603146965683379]","[0.9538058240358362, 0.8157102528250091]","[0.747806761336115, 0.4234438239063523]",0.6169580378430367,0.845834325727051,2,-0.22887628788401426,0.0122277683331391,0.6047302695098976,-0.008990079317079513,-0.0019176461049209559
H11N3,2016-07-23T21:52:08.33,2019-01-02T14:24:38.15,"[-1.9844783040481513, -1.8999603537149634]","[-1.6042558382969592, -1.6236766489661623]","[-1.221308580449391, -1.3453918975345345]","[-0.8427038585208936, -1.0768410285415664]","[0.6040821500916287, 0.41374914394577655]","[0.7676423044652398, 0.49146934500041645]","[0.6133582783992823, 0.31148581883077264]",-1.221308580449391,-0.44248641452986975,3,-1.1617694237670895,0.019420810669203092,-1.3453918975345345,-0.01481936672529982,-0.01166336868097706
H11N3,2016-07-23T21:52:08.33,2019-05-31T18:19:18.38,"[-0.4796883915168419, -0.36289951810295495]","[-0.1006782218536345, -0.09276733858901295]","[0.2757939562970615, 0.17765827135860615]","[0.6408476885109012, 0.6763099662008142]","[0.6409709355066537, 0.48417373201109937]","[0.8258054697577614, 0.6464337041875664]","[0.6393701033324174, 0.5330008706339349]",-0.1006782218536345,-0.1625010185865236,2,0.06182279673288911,-0.00791088326462154,-0.09276733858901295,0.004631724486441405,0.002340837129667206
H11N3,2016-07-23T21:52:08.33,2020-04-11T23:29:33.66,"[0.9550044842581621, 1.133415979282636]","[1.3383333977485674, 1.4001070873693344]","[1.7173578984924662, 1.6724287347217974]","[2.0874661926186917, 1.9397695446488292]","[0.42382215611940305, 0.44203003025454357]","[0.709777446744328, 0.700841905188063]","[0.6995576634465671, 0.7186757229993633]",1.7173578984924662,2.101806723343211,3,-0.7634733255946435,-0.061773689620767014,1.6724287347217974,0.007001730931023298,0.0019647071073565225
H11N3,2016-07-23T21:52:08.33,2020-06-14T13:33:16.03,"[0.9819013733036509, 1.0487797800572398]","[1.3644601909184835, 1.3180783489748535]","[1.751676159435457, 1.5816971581969537]","[2.1306916471893285, 2.0985884752873534]","[0.5398212329445181, 0.37343638995723416]","[0.6429887565809668, 0.4086224987849022]","[0.5197212059069216, 0.30279054031653474]",1.751676159435457,2.2664126662064983,3,-0.9019524752880148,0.04638184194362993,1.5816971581969537,-0.0048201280179425154,-0.001579768620402433
H11N3,2016-07-23T21:52:08.33,2020-10-26T22:42:41.05,"[-0.6268757315940287, -0.5712292087622968]","[-0.24536101102428423, -0.29904427133268374]","[0.13342020109393962, -0.0407552480312949]","[0.5043720122874293, 0.44827796796839575]","[0.680012794975681, 0.5253354153690108]","[0.7674803410190788, 0.4805593322160401]","[0.4758425268331307, 0.24893429935922698]",-0.24536101102428423,-0.09194831159708883,2,-0.1534126994271954,0.05368326030839951,-0.29904427133268374,0.018967315410247793,0.008937593064355348
